text,label,label_id
HO TLOSOA BOTO EA PHATHI OFISING,negative,0
MONNA O QOSOA KA PETO EA MORALI OA HAE,negative,0
LIKOLOI LI THULANA SA LIPHELEU,negative,0
MONNA EA ILENG A BOLAEA MOSALI O PHONYOHA LEFU LA SETHUNYA,positive,2
MOPARAMENTE O THUNYELITSOE LEFU HOSENG KAJENO,negative,0
MONNA O UTSOETSA KEREKE O BATOLOA LILEMO TSE LESHOME TORONKONG,negative,0
MOAHLOLI O RERELOA LEFU,negative,0
BANNA BA MATJALENG KA HO TSEKA LENTSOE MONNA,negative,0
HO FUMANOA SETOPO SA MONNA SE FANYEHILOE SEFATENG,negative,0
SETOPO SA MONNA SE MAQEBA,negative,0
LEKALA LE HAPA CHELETE EA MOQOSUOA OA 50 MILLION EA 'MUSO,positive,2
UTLOA MEK'HAEFETE EA MOHLOMPHEHI,negative,0
MOFU O SITSITSOE JA NGOANA MOSHANYANA KAJENO,positive,2
LETONA LA MEHLENG LE QOSOA KA LESHANO,negative,0
SEBAPALI SE LEBA NAHENG EA BOAHISANE,positive,2
LETONA LE RE MAFUTSANA A LO CHA LIHELENG KOANA,negative,0
MOTHO O OELE KA LETAMONG,negative,0
BABELAELLOA POLAONG EA SEBOHOLI BA HLAHA KHOTLA,negative,0
LESOLE LE FANA KA THUTO E MATLA SEKOLONG,positive,2
LEPOLESA LE TORONKELA HO BOLAEA MOTHO,negative,0
BANNA BA BOLAEA MOTHO KA LEBAKA LA LENTSOE MONNA,negative,0
SEBAPALI SE TEBELLOA HO PHINYA HAHOLO LEHO TŠEHA HA QETA,negative,0
LE TLO NYANYA TAMI E SHEBANG BA NOANG TAI NTSE BA KHANNA,neutral,1
BAHOEBI BA TŠOARELOA THUPELO,positive,2
BANNA BA IPHETOLA TŠUPA THEPENG EA SECHABA,negative,0
MAPARAMENTE A 7 A 'MUSO A BATLA HO TŠELELA KA HO BOHANYETSI,negative,0
BANNA BA THUNYA BATHO SETEREKENG,negative,0
UTLOA MANYALA A 'MUSO HO LATELA TLHALOSO EA MOPARAMENTE,negative,0
TONAKHOLO O TLO FANA KA LINKU HO BALISANA BA 108,positive,2
BANKA E TSEKA HORE BATHO BA JANE MAOTOANA,negative,0
BARUTI BA IKAKHETSE KA HARA SESOLE HAPE HISTORI E EA IPHETA,negative,0
MOHOEBI O QETA HO THUNYETSOA LEFU MAHLONG A MOSALI'AE,negative,0
TONAKHOLO O TLANGOA KA LINTLAFATSO TSEO E SENG TSA HAE,negative,0
BANNA BA KHOLA PHALO HA BA ELELLOA HORE BA KENTSOE MEREBELE,negative,0
MOLAOLI O RE A KEKE A JARA FOLAKHA LE MOLAO-THEO BOEMO BONA BO TENG O TLA SEBETSANA LE BONA LE THOLE LE SHEBELLE,positive,2
PUSO EA TONAKHOLO E JA LEFA LA 'MUSO O FETILENG,positive,2
MONNA O LAHLETSOE KA NTLOANENG O HLAHELLETSE KA LEOTO,negative,0
HO NTSENG HO NA HA SE PULA KE MEEOKHO EA BALATELI BA SEHLOPHA SA BOLO,negative,0
NYATSI E RATHOA KA SABOLE,negative,0
LEKHOTLA LE TJEBELA BOKHOPO BA MOOKAMELI MATJOING,negative,0
'MUSO O THAKHOTSE PHEHLO EA MOTLAKASE OA LETSATSI,negative,0
BA TŠOLLA MALI A SENANG MOLATO BA BOLAEA BANNA BA BABELI KA SEHLOHO,negative,0
SEFOFANE SA TONAKHOLO SE SEBELISOANG KE SEPOLESA,positive,2
MOOKAMELI O FANYEHA MOLAO OA MOTHEO,negative,0
O LAHLEHELOA KE BOPHELO KA LEBAKA LA METSI,negative,0
MOKHOENYANA O THUNYETSA MOHOE LEFU,negative,0
SEPOLESA SE TSOA PUO KA POLAO EA MOPARAMENTE OA MEHLENG,negative,0
SEPOLESA SE PHOLOSA LIKHOMO TSE THARO,positive,2
SEBAPALI SE THIBA MEKOKO HO ISA NAHA HO MAKHAOLA-KHANG,positive,2
BO-RALITAPOLE BA LLISA BAREKI BA TSONA,negative,0
NGOANA O NYAMELA A ROBETSE A LE MONG,negative,0
'MUSO O ENTA BATHO BOHLE HOSA KHETHOLLOE SECHABA KAOFELA SE BULETSOE,positive,2
KOTSI EA LIKOLOI TSA BAETI HOLIMA BOROKHO,negative,0
KOMPONE E FAFATSA LI MUSK TSA MAHALA KA HARE HO SETEKERE,negative,0
MOSALI O JOOA CHELETE KA SEHLOHO KE MOCHELIETE OA FACEBOOK,negative,0
SEALEMOEA SERE TONAKHOLO A FANE KA BOPAKI BA HORE KE MOKHOLO OA HAE O REKETSENG BAHLOKI LIMPHO,negative,0
MOTSOALI O PHETA LITABA TSE SISIMOSANG KA MORALI OA HAE,negative,0
LINTLHA-KHOLO POLELONG EA TONAKHOLO,neutral,1
SENOAMALI SE TŠAJOANG HAHOLO SE BUA LIKAKATA LIBE KE BATLA MASOBA,negative,0
MONNA O QOSOA KA POLAO EA MOTHO,negative,0
LIKHOMO LI HLATSISOA RAPOLASI,positive,2
KUKU E CHESA MOSALI MORIRI,negative,0
MONNA JETHE SEBOKENG SA TONAKHOLO,positive,2
SEKOLO SE PHAHAMENG SE HEMA KA LEQEBA BAITHUTI BA RE TSOELOPELE HA E BONAHALE,negative,0
BA HLAHA KHOTLA KA BOSHOLU BA LITLHARE,negative,0
BASHANYANA BA THOLA SETOPO SA MONNA SE KOAHETSOE KE LIHLAHLA LE JOANG,negative,0
MOFU O FUMANOA A NA LE MATŠOAO A PETO,negative,0
SECHABA SA MOKHOTLONG SE PHEPHETHELA MOKHOTHALETSUOA,negative,0
TONAKHOLO O SITOA HO IPHAPANYETSA LERATO LEO A LE RATANG SECHABA,positive,2
PHETOLO EA PUSO E KEKE EA PHETHAHALA,positive,2
TUMELO EA CHRIST KE EONA E KHOLO HO FETA LITUMELO TSOHLE LEFATŠENG,positive,2
LEKHOTLA LE LAELA HORE MONNA EA NANG LE BOFOFU A LOKOLLELOE SETHUNYA,positive,2
LI NTSE LI ROROPA KA 'MALETSUNYANE BRAAI FESTIVAL,positive,2
MOSALI O NEHELA MOEA A NTSE A BETOA,negative,0
NAHA LE TIISA LEANO LA TŠIRELETSO EA BOQAPI,positive,2
6 BILLION MALOTI E NYAMETSENG E BOTSOE PHATHI,negative,0
MOETAPELE O PEPESA LERATO LA HAE HO TONAKHOLO,positive,2
BAFANI BA FANA KA KOLOI SEPOLESENG,positive,2
BAOKI BA IPELAETSA KHAHLANONG LE 'MUSO,negative,0
LEFU LE SA TSEJOENG LE BOLAEA BATHO BA BARARO LE TŠOAETSA BA 13,negative,0
MOQHOBI O LIHA KOLOI KA COTHO EA JOALA,negative,0
KE MAKHATHENG A LEFU KE KOPA TSOARELO,positive,2
DOCTOR E FETOLA NGOANA LEKHOBA LA THOBALANO,negative,0
RAMOLAO O RE NYEOE EA TREASON E QHALOE,negative,0
SEBINI SA 'MINO OA FAMO SE FUOA KHAU,positive,2
MOROALLO OA METSI O HLASELA NAHA EA BOAHISANE,negative,0
KOLOI E PHETHOHA KA BATHO,negative,0
LI HONDA FIT TSA MAPOLESA LI EME MEEMO,positive,2
MOOKAMELI O TIMA MOTLAKASE LEKHOTLENG LE PHAHAMENG,negative,0
LEBENKELE LE MANEHA BATHO BA KOPILENG MOSEBETSI HO MARANG RANG BA MANEHILE LI E-MAIL TSA BAKOPI FACEBOOK,negative,0
MASOLE A TSOANG NTOENG A LEBOHUOA KA HO SILILOA MEKOKOTLO,negative,0
MONNA O HLAHA KA PELA LEKHOTLA KA POLAO,negative,0
LIPOLOTIKI TSA NAHA LI THATA,negative,0
O TLOHELLA NKHONO EO E LENG NYATSI EA HAE O BETA NGOANA,negative,0
BA FUMANOA BA LE MOLATO KA HO REKISA MAHLAHLELA A LITHUNYA,negative,0
KOLOI E QETA HO ROBA MOTHO LEOTO,negative,0
MOLOI O TŠOAROA HOTELENG,negative,0
OA 'MUSO O FELLOA KE MAMELLO O SUNYA MONNA LIETA LITAPOLENG,negative,0
MOSALI O QABANYA BANNA LE BAHLANKANA O KHALENHOA KE MORENA LE MAHOKELA,negative,0
MOOKAMELI O TEBELA MAPOLESA,negative,0
SUPHAMAKETE E CHESITSOENG,negative,0
MEKHATLO E KHALEMELA MAFAPHA A TŠIRELETSO,positive,2
BATHO BA CHELLETSE KA FEMENG,negative,0
HO QETA HO ETSAHALA KOTSI E MPE,negative,0
BISHOP O HLOKAHETSE,negative,0
LENANE LA KOMITI EA NAKOANA EA MOKHA O MOCHA,positive,2
SEPOLESA SE QHAUTSA SESINYI SA KOMPONE EA MARANGRANG,negative,0
BANA BA MOTHO BA IPEPISA LE HO LAHLA MASEA SETEREKENG,negative,0
MOSALI O RUTA NGOANA HO ETSA THOBALANO,negative,0
MOLAETSA O POTLAKILENG,neutral,1
MOKHA O ITLHOTHA LITLHOTSE,negative,0
MOPOLOTIKI O AHA 'MOLO,positive,2
'MAMPOLI O SELEBALLETSOE,negative,0
SEPOLESA SE THAKHOLA MOKHATLO,positive,2
KHETLONG LENA LESEPA LEHOLO KE LA MONGA MOTSE HA SE LA MOLATA,negative,0
TLHALOSO EA MAEMO A LEHOLIMO,neutral,1
LETŠOLO LA 'MUSO LA HO HLOEKISA NAHA,positive,2
MAPARAMENTE A TLO QOBELLA BAAHI HO KHAOLA LETLALO LA BOTONA,negative,0
BASHANYANA BA PITLOA LILEMO TSE MASHOME A MARARO CHANKANENG,negative,0
SESOLE SE THULANA LE MOKHA,negative,0
MOHLANKANA O LITLAMONG TSA SEPOLESA KA HO QHEKANYETSA BATHO LICHELETE,negative,0
NGOANANA O APARA MAKHASI A MOROHO ORE MOJOLO OA MO NYESA,negative,0
BOEA BO MO ROMELLA CHANKANENG LILEMO TSE 15,negative,0
MONNA O HONYOA LELEME LE QOQOTHO,negative,0
MOOKAMELI OA LEKALA O BEHA HLOOHO PANENG,negative,0
NTJA E BONA MOQHOBI OA LEPHELE A HAKUOE SEFATENG,negative,0
MONNA EA IPHETOTSENG LETSA O THEOHELA KA SETSING,positive,2
HO FUMANOA SETOPO SA MONNA SE RAPALETSE KA 'MILENG,negative,0
LETONA LA MEHLENG KE MOFU,negative,0
BATHO BA OELA HANONG LA TAU,negative,0
MONNA O LLELOA KE LITŠEPE KA POLAO EA MOHOLOANE OA HAE,negative,0
LEKHOTLA LE TJEBELA MATJOING NYEOE OA PHATHI E TSEKANG SETULO SA KHEKHETHANE,negative,0
NTOA EA MARANGRANG E TUKA MALAKABE,negative,0
MOSALI O RE O BATLA POHO LINAHENG TSA AFRICA,positive,2
LEPOLESA LE BA KENYA MEREBELE,positive,2
MOSALI O NYAHLATSA BANA LE MOHIRUOA O MATHA MOSE,negative,0
LEPOLESA LE KHAKHATHILE PAKI,negative,0
BANNA BA UTSOA LINKU BA LAHLA MAKOKO FEELA,negative,0
'MUSO O ATOLOSA MOTLAKASE LIKHOEBO TSOHLE TSE LAKATSANG HO NKA KAROLO LI A MENGOA,positive,2
HO FUMANOA SETOPO SA MOSALI KA MORUNG,negative,0
MOSALI O QHAUTSOA KE MAHOKELA A ILO KALIMA NGOANA MOTSENG,negative,0
SEBOHOLI SE HLASELA 'MUSO,negative,0
NGOANANA EA ILENG A BETOA LE HO BOLAOA O OA BOLOKOA MOTSENG,negative,0
SESOLE SE KHALEMELA MOKHA,positive,2
UTLOA NA MOPARAMENTE O TŠOARETSOENG,negative,0
LIKAPESO TSA SEKOLO,positive,2
LEBENKELE LA MACHAENA LE CHA LORE BASEBETSI BA LEBENKELE BA TLOKOTSING EA HO FELLOA KE MOSEBETSI,negative,0
MOSUOE O LELEKOA KAMORA HORE BANA BA SHOELLE MOPHATONG MOTSENG,negative,0
MASOLE A SHOELLA NTAT'A SELALA,negative,0
MOKHATLO O THOPHOTHETSA THUTO KA TLHEKEFETSO,positive,2
MONNA O TSOA KA NTŠOE LI SA FOHLOA MOTSENG,negative,0
SECHABA SE BOLAOA JOALO KA LINYAMATSANE,negative,0
TSELA E SE E BUTSOE KA KHOFU,positive,2
UTLOA O NE A KHAKELLELITSE MALI A LESEA KA NKHO,negative,0
MAPOLESA A THIBELA MONNA LEKHOTLENG,negative,0
MONNA O KHAMA OA HAE OA LITJEPA,negative,0
MOTHO O THUNYETSOA LEFU MOTSENG,negative,0
KOMPONE EA MARANGRANG E QOSOA KA HO SEBELISA FITIEO EA MONNA,negative,0
MOOKAMELI O RE BASEBETSI BA TSOE MARANG RANG,neutral,1
NGOANA EA LILEMO LI 8 O BOLAEA NOHA EA MASUMU KA MENO,positive,2
AUSI O EA NGAKENG,positive,2
RE HETLA MORAO RE KENA KA OFISING EA MOOKAMELI OA SEPOLESA,neutral,1
MONNA O HLAHA KHOTLA HAPE KA LITLOLO TSA MOLAO,negative,0
LITABANE LI TLO BOLLA TORONKONG,negative,0
MAIKUTLO A SESOLE KA THIBELO EA MOLAOLI HO FANA KA THUTO SEKOLONG,negative,0
LEBENKELE MATHATENG,negative,0
MOSALI O TOKHOLETSOA BOSHOLU,negative,0
O KHAMME MOSALI'AE HO FIHLELA A 'MOLAILE,negative,0
MOAPOSTOLA O FOLISA MONNA,positive,2
LETLAPA LE LECHA LA SEBINI LE TSOILE,positive,2
MASHOLU A SHATELA MAPOLESA,negative,0
SEPOLESA SE FUOA MABONE KE KOMPONE,positive,2
MAMELA MOOKAMELI OA SEEA-LE-MOEA A SHOASHOATHELA SEBOHOLI,negative,0
MONNA O BOLAEA MOTHO,negative,0
NGOANA O BOLAETSOE KA MORUNG,negative,0
MOSALI O TAMPA NYATSI HO TSEKOA MONNA,negative,0
MOHOEBI O REKELA SEHLOPHA SA BOLO BOEMO,positive,2
MONNA O QOSOA KA LETOTO LA LITLOLO TSA MOLAO,negative,0
MOSALI O TŠELLA NGOANA MAFENETHA KA TAMING O RE O NE A BAKISA NTAT'AE,negative,0
SECHABA SE TSIETSING NAHENG E MOSE,negative,0
MASOLE A KHUTLANG NTOENG A AMOHELOA KA LIMETA,positive,2
MOSA O KOLOBETSANG LITHOTSELA O SIEA KHAREBE E ITŠOERE HLOOHONG,negative,0
KHAREBE E HLABA MOHLANKANA OA EONA KA THIPA SETEREKENG,negative,0
KAJENO LIPONTŠO TSA LEFATŠE LI SHEBILE NAHA,positive,2
MATLO A 20 A FEFOHILE TOROPONG,negative,0
'MELAELLOA POLAONG EA BANNA BA BABELI O QHAUTSOA KE SEPOLESA,negative,0
MONNA O AHLOLOA SELEMO CHANKANENG KA HO BA LE KHOMO EA FATŠE,negative,0
MOHLANKANA O IPOLAEA KA MOTLAKASE,negative,0
MONNA O HLAHA KHOTLA KA TLHEKEFETSO KA MOTABO,negative,0
MONNA O RE SECHABA SE NYATSA LITABANE KAHONA HA A SA HLOLA A LE BEHA KAHARA NAHA,negative,0
LITABA TSE MONTATE HO BAITHUTI,positive,2
AKHENTE E TSOLISA BOOKAMELI BA SEPOLESA,negative,0
MEMO EA BOPHATLALATSI,neutral,1
SETHO SA PHATHI SE SEBOKO KE 'MUSO O LITULONG,negative,0
SEPETLELE SE TSOA PUO KA NGAKA E QOSOANG KA PETO,negative,0
SEBAPALI SA BOLO SE FEHELELITSOE KA LITLATSE LE THABO,positive,2
MONNA O KHETHETSA MAKOEBA KHAHLANONG LE MOLAOLI,negative,0
TONAKHOLO O ETELA MOPORESITENTE,positive,2
MAPOLESA HA A FUMANA SETHUNYA HA MOPOLOTIKI,positive,2
SEBOHOLI KE LESHOLU,negative,0
HO VOTILE BATHO BA LESHOME FEELA,negative,0
MONNA O QOSOA KA HO HLOKOFATSA BANA,negative,0
MONNA O NKELA KHOEBO THEPA KA MASENE A PHOKOJOE,negative,0
SEPOLESA SE PHUTHA LITOPO,positive,2
MOFU O FIHLA SEPETLELE HOSEEEENG KA MATJEKE,negative,0
KOTSI EA KOLOI E BAKA LEFU TOROPONG EA SETEREKENG,negative,0
MAPARAMENTE A MANG A PHATHI A LELEKUOE,negative,0
LITSELA LI NTSE LI LOKISOA KA MATLA NAHENG,positive,2
MOSALI O JA MONATE,positive,2
BATHO THUSANANG RE FUMANE NGOANA ENOA,negative,0
NAHA E TEBELA BAOKI BA HANANG HO ENTELA CORONA,positive,2
LITABA TSE MONATE,positive,2
MOOKAMELI KE LEHLABA-PHIEO O LOKELA HORE A TŠOAROE,negative,0
MAPOLESA A SETEREKENG A BOLAELA MOTHO LITLAMONG,negative,0
PALO EA BATHO BA SHOELETSENG MORAFONG E NETEFALITSOE,negative,0
MOPARAMENTE O JOOA KE LINTA TSA KOBO EA HAE,negative,0
BARUTOANA BA SEKOLO BA CHESITSE SEKOLO KAJENO BA ILE BA BALEHELA THABENG KAMORA KETSO ENA,negative,0
LINOKOANE LI HLASELA BANKA,negative,0
KOMISHINARA E NYELISA LEKHOTLA,negative,0
LENOMORO LE FENETHOA MOKETENG,negative,0
MONNA O AHLOLOA M8 000 KA HO HLOMPHOLLA BORENA,negative,0
NTHO LI SENYEHILE LEBENKELENG,negative,0
'MUSO O THIBELA MOHOEBI HO LOKISA TSELA HA ABIA BA RE KE MOSEBETSI OA BONA E LE 'MUSO OA HO LOKISA LITSELA,negative,0
MONNA O OELOA KE TSIETSI,negative,0
NTLO EA PUSO E KHOTHALETSA PHETISO EA TLHOPHO BOCHA,positive,2
MONNA-MOHOLO O SELAKHOA JOALO KA PHOOFOLO,negative,0
MONNA O QOSOA KA POLAO EA MOPARAMENTE,negative,0
MOSALI O THATA LIKAROLO TSA BOTONA HLOOHONG,negative,0
SEPOLESA SE MALALA A LAOTSOE HO THIBELA LITLOLO TSA MOLAO,positive,2
MONNA O KENA NTLOANA-TŠOANA KA HO HLEKA-HLEKA MOSALI,negative,0
MOTSOETSE O IPOLAEA LE LESEA,negative,0
MONNA O THULA KOLOI A BALEHA TAU TOROPONG,negative,0
MONNA OA TŠOAROA A NTSE A BETA KHOMO,negative,0
BONA MONNA EA BOLAILENG MOTHO MOTŠEARE TOROPONG,negative,0
MOHANYETSI E MOHOLO OA 'MUSO O TLO QHAUTSOA,positive,2
BA BONE SATANE FACE TO FACE,negative,0
NYATSI E JOETSA MOSALI HORE E MO NKETSE MONNA,negative,0
MONNA O THUNYETSA MOSALI LEFU MAHLONG A BANA PEKA,negative,0
THUPELO EA SEPOLESA KA LEFAPHA LA BATHO BA NANG LE BOKOOA,positive,2
BOIPELAETSO BA BAITHUTI BA KENANG SEKOLONG SE PHAHAMENG,negative,0
NGOETSI E INOLA KA LETŠENG E SE E E MOFU,negative,0
UTLOA LITABA TSA MOSALI EA SELAKHUOENG,negative,0
MOLAOLI O RE HA A TLO FETOLOA LEHLANYA A MATHE LIPAKENG,positive,2
MASOLE LE MAPOLESA BA LLA SEBOKO,negative,0
SEBINI SA MOKHA SE UTSOA CHELETE SE BATLA HO RUOA,negative,0
TONAKHOLO O FANA KE TLALEHO EA LITŠEPISO,positive,2
MONNA O THUNYETSOANG LEBALENG HA HAE,negative,0
BANNA BA BETSA KHOBA HAPE,neutral,1
'MUSO O UTSOA 6 BILLION EA SECHABA,negative,0
KOMPONE E THAKHOLA LIBUKA,positive,2
KE TLOLO EA MOLAO HO TIMA BOMME CHELETE,negative,0
SPRINTER SE SOAHLAMANA KOLOING EA MAFURA TOROPONG,negative,0
NGOANA O NYAMETSE,negative,0
BA MO SENYA LETLALO KA LEBAKA LA MONNA,negative,0
NGOANANA O SHEMOLA NTATAE SEPHAKA,negative,0
BANNA BA AHLOLELOA HO SITISA MAPOLESA HO SEBETSA,negative,0
MOPARAMENTE OA BOHANYETSI O TŠOEROE,negative,0
MOSHANYANA O BETA NGOANA EA LILEMO LI HLANO,negative,0
MOETAPELE O RE O TLO BULA PARAMENTE,positive,2
MOOKAMELI O OA PHOTHOLEHA,negative,0
MOSALI O HULANYETSOA KHOTLA O BATLOA MILLION TSE PELI TSA MALOTI,negative,0
MONNA O RE JELE,negative,0
LEBOTHO LE THEHILOENG KE TONAKHOLO LE HULANYA MAOTO,negative,0
LEKALA LE NYEOE LI NGATA LE EKETSA BASEBETSI,positive,2
MONNA LE MOSALI BA PHONYOHA LEFU,positive,2
HOJA LINAHA LI NE LI NGOLISOA NAHA ENA EKABE E LE NAHA EA LESHALA E SE NANG LITOKOMANE,negative,0
MONNA O NYEKENYA NGOANA KA THIPA HO FIHLELLA A NEHELA MOEA,negative,0
MOSALI OA IPOLAEA KAMORA HO NGOLA LE TLO NKHOPOLA HO FACEBOOK,negative,0
RUA TSEBO KA MAFAPHA A SEPOLESA SA HENO,neutral,1
MASAPO A MONNA A PHUTHOA KE SEPOLESA,negative,0
MONNA O KENA NTLOANA-TŠOANA KA HO HLEKEFETSA MOSALI OA HAE,negative,0
MOSALI O OA NYALA,positive,2
MOTLATSI OA TONAKHOLO O KETEKA LE BASALI,positive,2
MAPOLESA A THIBELOA HO EA JOALENG BOSIU,positive,2
MEKHA EA POLOTIKI E TSOA KA LEHE KAJENO,negative,0
MARABELE A FENETHA MASOLE A MAHLANO,negative,0
SEBOHOLI SERE SE MAKHATHENG A LEFU,negative,0
LESHOLU LE QHAQHA KHOEBO TOROPONG,negative,0
MOOKAMELI O OELOA KE KOLUOA,negative,0
LIHLOA LEKHOARA KAHARA PHATHI,negative,0
MOPARAMENTE O RE O NE A SA BO HLOTHE,negative,0
BA HLABA NYATSI KA LERUMO,negative,0
MOETAPELE O REKA LIKOLOI TSE PELI TSE NCHA CASH,positive,2
MONNA EA BOLAUOENG KE KOLOI O NE A ENA LE BOTHATA BA KELELLO,negative,0
LIFOTO TSA MOFUMAHALI OA SEBOHOLI LI TŠOARA SECHABA HABOHLOKO,negative,0
MOSALI O BOLAILE MONN'A HAE OA LE 'MAENARA KA THIPA,negative,0
MAPARAMENTE A BOHANYETSI A IKISA MAPOLESENG,negative,0
MOSALI O RE O TSOA MANTLE KA BOTHONG,negative,0
SEPOLESA SE BATLA BABOLAI BA LITHO TSA LELAPA,negative,0
MONNA O FUMANOA A KHAOTSOE HLOOHO,negative,0
BOHANYETSI BO QETA HO IPALA,positive,2
BUKA EAKA EA MASHANO E NYAMETSE,negative,0
MOOKAMELI O SESA KA HARA LEKOALIBA LA BOBOLU,negative,0
MOKHALAKAJOE O QOSOA KA HO HLEKEFETSA SETLOHOLO KA MOTABO,negative,0
O BOLAEA BATHO BA BABELI KA BOSIU BO LE MONG,negative,0
PASEKA EBILE E MAHLONOKO E NKILENG MAPHELO A BATHO,negative,0
NGOANA EO ESALENG A BATLOA O FUMANOA E SE E LE MOFU,negative,0
KOLOI E PHETHOHA KA BANA BA SEKOLO,negative,0
MOSALI EA BOLAILENG MORA OA HAE O NYAMETSE,negative,0
KAROLO EA KOMPONE E CHELE KAJENO,negative,0
TSEBISO EA SEPOLESA,neutral,1
MOOKAMELI OA SEPOLESA O ILE 'MOKENG OA TSEBELISANO EA SEPOLESA HLOAHLOENG EA AFRIKA,positive,2
UTLOA SE JELENG NGOANA EA FUMANOENG E LE MOFU,negative,0
SEPOLESA SE HLAHLOBA MEHLAPE METEBONG,neutral,1
UTLOA SESOSA SA LEFU LA MOKHETHOA OA MEHLENG,negative,0
MOOKAMELI O KOETETSE KE BO RASETHUNYA BOSIUNG BA KAJENO,negative,0
OFISIRI E RE MOOKAMELI O BUA LESHANO LE LETALA KA KHOTLA,negative,0
MOKHOSI OA MOTŠEARE PHALLANG,negative,0
MAFURA A NYOLOHA HOSANE,negative,0
BATHO BA 4 BA LO BOLLA TERONKONG,negative,0
MOKULI O TJAPALLETSE KEITING EA KOKELO MANESE A HANA KA LITŠEBELETSO,negative,0
MOHOEBI O LOKISA BOEMAFOFANE KA CHELETE EA HAE,positive,2
MORENA O SE A QHALILE PARAMENTE,negative,0
BATHO BA CHAISITSOENG KE LEPHELE BA NTSE BA PHELA,positive,2
MOQOSUOA O FUMANOA A SE MOLATO,positive,2
LEKHOTLA LE AHLOLELA MOKHA NAKOANA,positive,2
HO PHAHLOHILE HABOHLOKO TJENA JOHANNESBURG KA LEBAKA LA KHASE,negative,0
LEPOLESA LA 'MOLAI LE EA SIRELETSOA SETEREKENG,negative,0
LEKHOTLA LE TŠELA MOKHA KA METSI A BATANG,negative,0
"MOKHOSI OA BOSIU O NTŠA BATHO MATLONG,",negative,0
LEPOLESA LE HLAHA KHOTLA KA PELAELLO EA POLAO,negative,0
SECHABA SE PHELANG UKRAINE SE BOLOKOHILE,positive,2
LESOLE LE FANA KA BOPAKI NYEOENG EA NYATSI,negative,0
MONNA O FELLOA KE BOPHELO KA PELAELLO EA PETO,negative,0
TABA E NYAROSANG OFISING EA TONAKHOLO,negative,0
LEPHELE LE CHAISA LEPOLESA LA 'MUSO,negative,0
LEKHOTLA LE HLAKOLA TŠOARO EA MOPARAMENTE,positive,2
BABELAELLOA POLAONG EA SEBINI BA TŠOEROE,positive,2
UTLOA MELEKO E ETSAHETSENG MAOBANE BASHEMANENG,negative,0
LIKOLOI TSE NGATA TSE REKETSOENG SEPOLESA LI NTSE LI PENTOA LE HO LOKISETSOA PHANO METEBONG EA SEPOLESA,positive,2
LETSATSI LE BA LIKELLA TSELENG,negative,0
NGOANA SEKOLO O QAKA TICHERE,negative,0
LIBINI LI TLO KOPANELA PINA,positive,2
LEPOLESA LE THUNTSOENG,negative,0
TONAKHOLO O RE SECHABA SE LOKELA HO BA LIMPIMPI,positive,2
MONGOLI O RE BA BATLANG HO LIHA 'MUSO BA LAOLOA KE LEPHAKO,negative,0
BABELAELLOA BA QOSOA KA HO UTSOA MATSEBETSEBE A 'MUSO,negative,0
MOSALI O QETA HO HLAJOA KA THIPA,negative,0
BACHOCHISI BA MAMENEMENE MATJALENG,negative,0
MOHLASELI OA SEPETLELE O HLAHA KHOTLA,negative,0
MOOKAMELI O RE MOAHLOLI A ILO IPHANYEHA,negative,0
LIKAPESO TSA SEKOLO SA THUPELO EA BAOKI,positive,2
MONNA EA THUNYELITSOENG LEFU SHOALANENG EA MAOBANE,negative,0
O TŠOARELOA HO IKETSA LESOLE 'MOTOANA HO MARANG-RANG,negative,0
MOETAPELE O ABELOA LENGOLO LA THUTO E PHAHAMENG,positive,2
BASEBETSI BA LIFEME BA SEBOKO LEBAKA KE LIKARETE TSA KENTELO,negative,0
MOOKAMELI O LOHOTHA HO THEHA PHATHI E NCHA,neutral,1
KA SOTLEHA KE MOSALI LENYALONG ATSEBA O KENYA BANNA NTSE KE MO SHEBILE,negative,0
MOOKAMELI O ITAHLETSE KA HARA SEKOTI SA LIHELE,negative,0
MOKHETHOA O KHAOLOA MAPHEEO,negative,0
MOSALI EA BOLAILENG MONNA OA HAE O HLAHILE KA KHOTLA,negative,0
MACHAENA A QOSOA KA HO HLASELA 'MOSHARA LE HO UTSOA LITHUNYA,negative,0
NGOANANA O NYAMETSE,negative,0
MONNA O ROBALA MOSALI LE MORALI'AE,negative,0
BASALI BA TŠOARA THIPA KA BOHALENG,positive,2
PELO EA MORENA E KHUBELU O TSEKA MALEO,negative,0
BANNA NTSE BA TSOELA PELE HO ITLONTLOLLA,negative,0
LEKHOTLA LE AHLOTSE MONNA EO ESALENG A ROBALA LE MORALI'AE,negative,0
TONAKHOLO O HLOLEHA HO BUSA O TSEKA LINAMA,negative,0
MONNA OA KHAOLOA QOQOTHO KA THIPA,negative,0
O FUMANOA KAHARA LEKOALIBA LA MALI KA BUTING EA KOLOI A FASITSOE SEKOLOKOTO,negative,0
MOETAPELE O CHAKELA BANNA BOESA,positive,2
LESHOLU LE UTSOA LIPHAHLO TSE METSI TERATENG,negative,0
SEPOLESA SE QETA HO PHUTHA SETOPO SA NGOANANA,negative,0
MONOKOTŠOAI HA O BUTSOE HO LATELA TAKATSO EA TŠOENE,negative,0
MASECHURITHI A FAOTSENG MOTHO A AHOTSOE LILEMO TSE 30 NTLOANA-TŠOANA,negative,0
NTOA EA MARENA E EA LOELA,negative,0
